장기하와 얼굴들,그건 니 생각이고,https://music.youtube.com/watch?v=scP-SJXBsTs&list=RDAMVMscP-SJXBsTs,https://open.spotify.com/track/71Pw11gVhEfwBc0n9L6Awj?si=b6d24062bc334f4f,https://music.apple.com/kr/album/%EA%B7%B8%EA%B1%B4-%EB%8B%88-%EC%83%9D%EA%B0%81%EC%9D%B4%EA%B3%A0/1440582921?i=1440582922
블락비 바스타즈,품행제로,https://music.youtube.com/watch?v=m9y-1ruGB4Q&list=RDAMVMm9y-1ruGB4Q,https://open.spotify.com/track/4dl6ELMrnpvgSnLxHctUlB?si=4f3dfcd73d284f19,https://music.apple.com/kr/album/%ED%92%88%ED%96%89%EC%A0%9C%EB%A1%9C/985462680?i=985462956
R.F. Children,똑바로 살아라,https://music.youtube.com/watch?v=ovGYdksK7qc&list=RDAMVMovGYdksK7qc, ,https://music.apple.com/kr/album/%EB%98%91%EB%B0%94%EB%A1%9C-%EC%82%B4%EC%95%84%EB%9D%BC/1454213281?i=1454213287
Anonymoust Artists,퇴사,https://music.youtube.com/watch?v=8p1XBBQ_cK0&list=RDAMVM8p1XBBQ_cK0,https://open.spotify.com/track/3BFU7fB8k3eHukWpzYKRqw?si=7f8dc259110c47b5,https://music.apple.com/kr/album/%ED%87%B4%EC%82%AC-art-minseok/1559692632?i=1559692633
콜드플레이,viva la vida,https://www.youtube.com/watch?v=HosW0gulISQ,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b?si=8219ecd4f9d34600,https://music.apple.com/kr/album/viva-la-vida/1128141219?i=1128141246
이랑,세상 모든 사람들이 나를 미워하기 시작했다,https://www.youtube.com/watch?v=mrNxiitk8_w,https://open.spotify.com/track/7sFn4BuDexrUjBoP9Uqt8U?si=6e3f93c41ebd4e33,https://music.apple.com/kr/album/%EC%84%B8%EC%83%81-%EB%AA%A8%EB%93%A0-%EC%82%AC%EB%9E%8C%EB%93%A4%EC%9D%B4-%EB%82%98%EB%A5%BC-%EB%AF%B8%EC%9B%8C%ED%95%98%EA%B8%B0-%EC%8B%9C%EC%9E%91%ED%96%88%EB%8B%A4/1294701104?i=1294701194
노라조,사이다,https://www.youtube.com/watch?v=O6BJiije6m4,https://open.spotify.com/track/1CY8fB8Kzj7rzqhpOkfk1N?si=e0f289edacd3460c,https://music.apple.com/kr/album/%EC%82%AC%EC%9D%B4%EB%8B%A4/1432298684?i=1432298690
Lennon Stella,Summer Feelings,https://www.youtube.com/watch?v=ciYqExAGO24,https://open.spotify.com/track/49dFIRQCQxPWgoH0m38XQ5?si=a14d8377be95448a,https://music.apple.com/kr/album/summer-feelings-feat-charlie-puth/1511978399?i=1511978806
"DUSK, Call Me Loop",New habit,https://www.youtube.com/watch?v=E8T9GpMpZUM,https://open.spotify.com/track/6kjuDxtmoOSC3zCTmex8O2?si=795651267fcd4da3,https://music.apple.com/kr/album/new-habit/1451290921?i=1451290923
